anime_id,watching,completed,on_hold,dropped,plan_to_watch,total,load_date,avg_score,favorites,anime_key
1799,156,7176,96,71,1938,9437,2022-03-11,6.41,16,9568
1802,275,4143,324,337,2900,7979,2022-03-11,6.62,20,9570
1803,119,2778,79,51,1700,4727,2022-03-11,7.05,4,9571
1805,189,2954,147,190,1768,5248,2022-03-11,6.67,11,9573
1807,956,10920,873,1385,7359,21493,2022-03-11,6.43,27,9575
1811,113,1791,82,75,1351,3412,2022-03-11,5.53,3,9578
1812,166,2065,102,404,1541,4278,2022-03-11,3.39,15,9579
1813,573,38117,472,257,8250,47669,2022-03-11,7.64,28,9580
1815,924,42669,757,510,14979,59839,2022-03-11,7.37,50,9581
1817,321,20370,228,164,3830,24913,2022-03-11,6.81,15,9583
1818,25726,360670,21689,22034,175136,605255,2022-03-11,7.75,7699,9584
1822,334,2543,252,312,4545,7986,2022-03-11,6.6,12,9587
1823,251,2768,187,213,2281,5700,2022-03-11,7.18,20,9588
1824,899,21052,498,270,20790,43509,2022-03-11,7.78,124,9589
1826,1729,12521,1807,1876,8188,26121,2022-03-11,7.05,159,9591
1827,11310,82396,8643,5380,90308,198037,2022-03-11,8.15,2540,9592
1828,59,917,31,71,798,1876,2022-03-11,6.0,1,9593
1829,1260,98592,884,613,24814,126163,2022-03-11,6.87,217,9594
1830,314,10541,400,194,3136,14585,2022-03-11,7.59,7,9595
1832,184,2789,112,130,1934,5149,2022-03-11,6.11,20,9597
1833,56,805,22,56,578,1517,2022-03-11,5.14,3,9598
1835,610,7168,617,682,3005,12082,2022-03-11,7.09,73,9599
1836,1393,32650,1275,2081,14906,52305,2022-03-11,6.53,42,9600
1837,250,2403,216,286,2304,5459,2022-03-11,6.8,12,9601
1838,660,17821,277,518,5088,24364,2022-03-11,5.94,62,9602
1842,1189,53219,564,564,7345,62881,2022-03-11,8.24,341,9606
1844,592,5992,831,800,4633,12848,2022-03-11,6.87,25,9608
1845,251,1638,244,222,2053,4408,2022-03-11,7.13,10,9609
1846,512,4312,459,430,5097,10810,2022-03-11,7.17,40,9610
1848,187,726,153,205,1553,2824,2022-03-11,6.66,5,9612
1849,54,427,43,63,590,1177,2022-03-11,6.21,0,9613
1850,31,326,23,40,379,799,2022-03-11,5.95,0,9614
1851,25,320,21,45,350,761,2022-03-11,5.95,0,9615
1852,3321,29471,3257,3030,32400,71479,2022-03-11,7.45,961,9616
1854,110,2204,100,111,1041,3566,2022-03-11,6.43,10,9618
1855,43,900,29,56,540,1568,2022-03-11,5.06,0,9619
1856,138,4011,144,139,1693,6125,2022-03-11,6.2,5,9620
1857,113,1023,75,79,1552,2842,2022-03-11,6.88,3,9621
1859,284,10886,147,181,3101,14599,2022-03-11,6.8,31,9623
1860,5356,31939,3556,3826,36017,80694,2022-03-11,7.1,271,9624
1861,225,10454,171,157,3417,14424,2022-03-11,7.53,11,9625
1862,495,16752,288,274,7150,24959,2022-03-11,6.28,22,9626
1863,36,83,10,67,354,550,2022-03-11,6.93,0,9627
1864,500,4487,320,369,4405,10081,2022-03-11,6.93,26,9628
1868,397,3468,333,508,2952,7658,2022-03-11,6.23,5,9632
1869,330,12489,286,273,3432,16810,2022-03-11,6.99,18,9633
1872,71,361,68,147,477,1124,2022-03-11,6.11,5,9634
1878,228,2897,216,262,2826,6429,2022-03-11,7.38,19,9637
1879,324,4871,110,89,4243,9637,2022-03-11,6.44,13,9638
1880,121,3443,58,58,1333,5013,2022-03-11,6.22,2,9639
1885,117,515,117,244,878,1871,2022-03-11,6.02,1,9644
1887,35367,330767,35691,41749,147222,590796,2022-03-11,7.74,10933,9646
1888,420,17483,297,188,4454,22842,2022-03-11,7.69,20,9647
1890,159,8918,99,86,3145,12407,2022-03-11,6.77,14,9649
1891,90,892,69,131,724,1906,2022-03-11,7.06,6,9650
1892,36,557,25,65,314,997,2022-03-11,6.92,2,9651
1893,127,1226,128,243,881,2605,2022-03-11,6.71,6,9652
1894,462,63055,209,242,4155,68123,2022-03-11,6.58,50,9653
1898,108,1924,60,58,945,3095,2022-03-11,6.68,0,9655
1899,182,1033,148,198,1330,2891,2022-03-11,6.08,1,9656
1900,53,950,45,60,548,1656,2022-03-11,6.3,4,9657
1902,83,4538,92,74,1441,6228,2022-03-11,6.7,6,9659
1903,51,853,35,52,575,1566,2022-03-11,6.31,1,9660
1904,113,1329,74,89,1507,3112,2022-03-11,6.46,8,9661
1905,90,1353,58,88,1041,2630,2022-03-11,6.33,6,9662
1906,176,2450,101,117,2679,5523,2022-03-11,7.17,16,9663
1907,60,901,50,75,914,2000,2022-03-11,6.47,3,9664
1908,150,5545,84,123,2682,8584,2022-03-11,6.0,12,9665
1909,128,2900,55,110,1504,4697,2022-03-11,6.02,9,9666
1910,378,3064,231,140,4712,8525,2022-03-11,7.73,20,9667
1911,369,5046,312,214,6272,12213,2022-03-11,7.43,31,9668
1913,1824,21158,1193,856,14801,39832,2022-03-11,7.45,144,9670
1914,2226,21387,2110,1202,10727,37652,2022-03-11,8.04,192,9671
1915,1891,31589,1869,1584,12981,49914,2022-03-11,7.63,549,9672
1917,292,9407,238,286,3787,14010,2022-03-11,6.62,12,9674
2608,3537,15148,2009,2152,10985,33831,2022-03-11,7.46,402,10217
2611,173,6369,114,144,2503,9303,2022-03-11,6.76,21,10219
2612,72,1085,90,218,342,1807,2022-03-11,6.6,2,10220
2613,73,719,54,104,1066,2016,2022-03-11,6.42,0,10221
2614,44,671,42,87,820,1664,2022-03-11,6.57,5,10222
2615,141,8874,103,106,2022,11246,2022-03-11,6.65,8,10223
1918,197,3959,163,191,2300,6810,2022-03-11,6.38,9,9675
1919,231,2878,189,128,2202,5628,2022-03-11,7.37,6,9676
1920,158,5684,114,100,2761,8817,2022-03-11,7.06,7,9677
1921,380,9149,182,195,5413,15319,2022-03-11,7.84,205,9678
1923,123,3488,100,87,2106,5904,2022-03-11,6.75,10,9680
1924,138,3510,109,103,2290,6150,2022-03-11,7.44,14,9681
1925,150,3156,104,96,2536,6042,2022-03-11,6.8,2,9682
1926,33,1749,26,54,484,2346,2022-03-11,6.04,0,9683
1927,86,1498,40,58,840,2522,2022-03-11,5.5,5,9684
1928,95,1890,59,71,1112,3227,2022-03-11,5.88,4,9685
1929,746,9643,702,658,4029,15778,2022-03-11,6.96,34,9686
1930,122,3799,87,123,1691,5822,2022-03-11,6.79,6,9687
1932,897,7823,886,741,4328,14675,2022-03-11,7.17,85,9689
1935,1102,5021,705,459,9919,17206,2022-03-11,6.78,58,9691
1936,61,549,61,126,744,1541,2022-03-11,5.62,3,9692
1937,55,876,45,51,719,1746,2022-03-11,5.45,2,9693
1939,78,1324,77,150,1037,2666,2022-03-11,5.74,0,9695
1940,233,4026,107,85,2439,6890,2022-03-11,5.86,18,9696
1941,443,3510,402,529,5201,10085,2022-03-11,7.16,17,9697
1942,315,3221,287,340,3669,7832,2022-03-11,6.92,10,9698
1943,7969,288580,3371,1723,144302,445945,2022-03-11,8.04,3635,9699
1944,520,7852,306,361,4097,13136,2022-03-11,7.05,47,9700
1946,1518,12830,1788,1452,10497,28085,2022-03-11,7.59,226,9701
1947,120,463,87,140,1057,1867,2022-03-11,5.76,2,9702
1949,53,2405,33,47,655,3193,2022-03-11,5.22,2,9703
1951,883,13425,352,179,12872,27711,2022-03-11,7.05,97,9704
1953,840,33651,920,833,11519,47763,2022-03-11,6.94,73,9706
1954,302,9307,301,247,4128,14285,2022-03-11,6.87,27,9707
1955,53,1326,35,83,755,2252,2022-03-11,5.98,0,9708
1957,147,3658,119,132,1368,5424,2022-03-11,6.66,8,9710
1958,77,5752,48,55,1334,7266,2022-03-11,6.56,4,9711
1959,93,734,49,72,1228,2176,2022-03-11,6.16,0,9712
1961,379,13076,229,256,7230,21170,2022-03-11,7.66,182,9714
1962,100,642,63,121,913,1839,2022-03-11,6.64,7,9715
1964,113,1734,91,106,1531,3575,2022-03-11,6.4,2,9716
1965,3356,54923,3162,3237,30814,95492,2022-03-11,7.19,390,9717
1967,198,7716,154,162,3213,11443,2022-03-11,7.12,5,9719
1968,163,6929,127,149,2864,10232,2022-03-11,7.01,1,9720
1969,149,6735,131,147,2956,10118,2022-03-11,7.11,9,9721
1972,636,4120,620,464,4100,9940,2022-03-11,7.37,60,9722
1973,77,1611,40,73,1390,3191,2022-03-11,5.74,8,9723
1974,1851,13438,1550,1434,16699,34972,2022-03-11,8.06,470,9724
1975,70,303,59,119,720,1271,2022-03-11,6.12,0,9725
1977,67,1477,45,39,1364,2992,2022-03-11,6.14,6,9726
1978,151,5685,87,65,3070,9058,2022-03-11,6.48,21,9727
1980,379,7652,235,204,6257,14727,2022-03-11,6.53,38,9729
1981,174,3074,103,101,3287,6739,2022-03-11,6.33,6,9730
1983,93,2526,84,84,1672,4459,2022-03-11,7.17,4,9732
1984,43,2229,18,64,426,2780,2022-03-11,6.05,1,9733
1985,438,6120,404,571,2473,10006,2022-03-11,7.52,106,9734
1989,34,1953,24,59,376,2446,2022-03-11,5.64,0,9737
1990,34,741,22,41,398,1236,2022-03-11,6.05,3,9738
1991,260,2265,213,331,2200,5269,2022-03-11,5.97,7,9739
1992,84,892,53,79,757,1865,2022-03-11,5.44,2,9740
1993,17,617,22,44,166,866,2022-03-11,4.29,0,9741
1994,184,7028,178,232,3738,11360,2022-03-11,6.15,5,9742
1996,133,6475,108,110,2461,9287,2022-03-11,6.72,16,9744
1998,198,5644,161,169,2634,8806,2022-03-11,6.53,11,9745
1999,83,1455,70,68,1137,2813,2022-03-11,6.38,2,9746
2000,955,12824,346,163,15829,30117,2022-03-11,7.05,59,9747
2003,64,951,29,57,780,1881,2022-03-11,5.26,1,9750
2004,646,4394,563,557,7306,13466,2022-03-11,8.0,129,9751
2006,601,41376,327,372,5359,48035,2022-03-11,6.89,101,9752
2008,60,918,39,63,917,1997,2022-03-11,6.26,0,9753
2009,69,1221,43,67,1009,2409,2022-03-11,7.22,3,9754
2012,1112,6594,1127,903,7866,17602,2022-03-11,7.55,73,9757
2014,366,5262,295,224,3300,9447,2022-03-11,7.41,10,9759
2015,69,1259,51,55,892,2326,2022-03-11,6.01,0,9760
2017,146,3886,111,72,2887,7102,2022-03-11,6.78,7,9762
2018,98,2452,52,55,1753,4410,2022-03-11,6.19,4,9763
2020,363,22944,317,251,5147,29022,2022-03-11,7.23,20,9765
2022,48,656,27,33,486,1250,2022-03-11,4.85,1,9766
2023,132,1256,100,142,1398,3028,2022-03-11,5.97,7,9767
2024,66,182,56,131,268,703,2022-03-11,5.89,0,9768
2025,43758,494633,36042,25241,250229,849903,2022-03-11,8.08,15740,9769
2027,55,1086,42,46,663,1892,2022-03-11,6.17,0,9771
2028,24,257,15,51,239,586,2022-03-11,6.35,1,9772
2029,120,2122,80,101,2299,4722,2022-03-11,6.68,17,9773
2031,1549,15348,1274,2060,12264,32495,2022-03-11,6.5,59,9775
34201,12,41,2,46,71,172,2022-03-11,6.0,0,5276
2033,211,3521,131,143,4587,8593,2022-03-11,6.0,51,9777
2034,22181,325517,16309,17153,132835,513995,2022-03-11,8.04,8802,9778
2035,719,14233,501,411,7900,23764,2022-03-11,7.84,94,9779
2036,211,1554,287,297,1342,3691,2022-03-11,7.22,30,9780
2037,472,3092,483,470,3470,7987,2022-03-11,7.47,59,9781
2039,166,697,192,160,1361,2576,2022-03-11,6.71,7,9783
2040,146,476,124,181,1432,2359,2022-03-11,6.68,6,9784
2041,332,5529,592,967,2017,9437,2022-03-11,6.66,41,9785
2042,284,5671,140,99,5288,11482,2022-03-11,6.59,37,9786
2044,1110,3892,889,615,5716,12222,2022-03-11,7.2,115,9788
2047,50,2819,22,63,812,3766,2022-03-11,6.35,5,9791
2048,472,3028,292,188,4437,8417,2022-03-11,7.13,44,9792
2049,54,1022,36,61,757,1930,2022-03-11,5.98,4,9793
2050,145,3505,87,90,2237,6064,2022-03-11,6.63,12,9794
2053,79,1437,54,63,1106,2739,2022-03-11,5.43,2,9797
2054,40,607,28,64,653,1392,2022-03-11,4.98,2,9798
2055,72,903,39,51,944,2009,2022-03-11,6.67,5,9799
2056,50,1342,35,58,777,2262,2022-03-11,5.42,2,9800
2057,79,1664,40,67,1036,2886,2022-03-11,4.8,1,9801
2058,40,775,25,53,465,1358,2022-03-11,5.39,1,9802
2060,164,2949,97,90,2785,6085,2022-03-11,6.42,14,9804
2061,72,1841,50,51,882,2896,2022-03-11,6.36,4,9805
2062,68,1664,50,51,867,2700,2022-03-11,6.34,5,9806
2064,99,1234,68,72,1057,2530,2022-03-11,6.19,2,9808
2065,72,1110,52,70,757,2061,2022-03-11,5.71,0,9809
2066,63,710,54,51,756,1634,2022-03-11,5.92,2,9810
2067,71,2717,59,54,1188,4089,2022-03-11,6.46,5,9811
2069,55,673,29,38,582,1377,2022-03-11,5.42,0,9813
2071,133,4403,103,94,2761,7494,2022-03-11,6.34,16,9814
2073,45,201,27,49,529,851,2022-03-11,6.17,1,9816
2074,61,374,66,105,595,1201,2022-03-11,6.42,0,9817
2075,64,276,55,101,519,1015,2022-03-11,6.23,0,9818
2076,2822,5949,2217,1275,13470,25733,2022-03-11,7.96,197,9819
2078,57,1182,52,71,728,2090,2022-03-11,5.48,1,9821
2080,41,497,17,51,482,1088,2022-03-11,5.71,1,9823
2081,45,692,22,42,460,1261,2022-03-11,5.54,0,9824
2082,58,612,38,53,708,1469,2022-03-11,5.31,1,9825
2083,105,1364,62,62,1149,2742,2022-03-11,6.16,0,9826
2084,188,1012,142,173,1396,2911,2022-03-11,6.94,18,9827
2086,45,402,27,52,510,1036,2022-03-11,6.38,2,9829
2087,159,1068,127,161,995,2510,2022-03-11,6.89,12,9830
2088,61,1207,39,55,979,2341,2022-03-11,4.36,1,9831
2090,93,1472,81,89,1462,3197,2022-03-11,6.65,12,9833
2092,45,560,17,42,503,1167,2022-03-11,5.8,0,9835
2093,41,526,15,48,470,1100,2022-03-11,5.29,2,9836
2094,62,933,27,49,677,1748,2022-03-11,5.54,0,9837
2095,57,547,39,76,659,1378,2022-03-11,5.84,1,9838
2096,40,509,15,47,434,1045,2022-03-11,5.56,0,9839
2098,206,4567,128,120,2689,7710,2022-03-11,7.4,23,9841
2099,125,2122,82,72,1785,4186,2022-03-11,6.27,2,9842
2101,46,610,14,58,517,1245,2022-03-11,5.46,0,9844
2102,102,1571,61,71,1058,2863,2022-03-11,6.11,4,9845
2103,83,1432,33,59,1411,3018,2022-03-11,6.16,11,9846
2104,18410,160493,15768,16670,88927,300268,2022-03-11,7.7,2831,9847
2106,802,2981,690,803,4619,9895,2022-03-11,6.56,13,9849
2108,562,10867,676,657,3057,15819,2022-03-11,7.13,35,9851
2110,259,4262,270,274,2366,7431,2022-03-11,7.05,14,9853
2111,65,2717,67,78,1096,4023,2022-03-11,7.19,6,9854
2112,1506,24977,1227,1601,12506,41817,2022-03-11,7.55,201,9855
2114,75,862,38,67,744,1786,2022-03-11,6.42,1,9857
2117,189,8939,155,213,1533,11029,2022-03-11,7.13,12,9859
2118,98,4238,65,107,966,5474,2022-03-11,6.86,3,9860
2119,88,3442,67,113,909,4619,2022-03-11,6.73,3,9861
2121,88,3442,58,103,917,4608,2022-03-11,6.81,2,9863
2123,210,15659,185,229,3154,19437,2022-03-11,7.09,41,9865
2124,555,24024,491,545,9240,34855,2022-03-11,7.03,56,9866
2125,227,7339,187,172,3913,11838,2022-03-11,7.25,9,9867
2126,257,7113,194,184,4168,11916,2022-03-11,7.31,13,9868
2127,115,766,116,154,955,2106,2022-03-11,6.33,6,9869
2128,150,518,178,174,1325,2345,2022-03-11,6.42,2,9870
2130,4863,34328,4134,4768,25351,73444,2022-03-11,7.0,189,9872
2131,1321,83378,929,946,13660,100234,2022-03-11,6.66,107,9873
2133,87,1414,56,79,1722,3358,2022-03-11,6.33,4,9875
2141,135,2269,77,83,3446,6010,2022-03-11,7.16,16,9876
2142,2305,31005,2741,5273,7538,48862,2022-03-11,6.38,91,9877
2144,1343,167908,710,589,12722,183272,2022-03-11,6.9,140,9879
2147,173,6179,95,96,2586,9129,2022-03-11,5.25,15,9881
2150,1947,12048,1511,881,5556,21943,2022-03-11,8.18,527,9883
2151,138,4194,156,318,965,5771,2022-03-11,7.1,16,9884
2152,612,4842,710,808,4721,11693,2022-03-11,7.21,28,9885
2154,2077,50908,1052,582,43588,98207,2022-03-11,7.97,1288,9887
2157,324,2821,257,284,2321,6007,2022-03-11,6.88,9,9890
2159,5046,46465,4302,2870,33732,92415,2022-03-11,7.91,1653,9892
2163,864,12517,577,646,7234,21838,2022-03-11,5.92,34,9895
2164,7417,44385,7192,4734,69312,133040,2022-03-11,8.07,1538,9896
2165,327,1416,342,412,2353,4850,2022-03-11,6.88,11,9897
2618,721,7304,487,401,8004,16917,2022-03-11,7.93,224,10226
2167,57664,823301,42997,42539,306661,1273162,2022-03-11,8.02,26147,9899
2168,117,1216,117,116,1384,2950,2022-03-11,6.27,2,9900
2169,268,4213,222,434,2879,8016,2022-03-11,5.29,5,9901
2170,251,6341,241,158,3254,10245,2022-03-11,7.06,9,9902
2171,329,34922,203,186,3388,39028,2022-03-11,7.44,10,9903
2175,845,27366,502,222,16313,45248,2022-03-11,7.69,30,9907
2180,121,1074,84,98,1465,2842,2022-03-11,6.51,1,9911
2649,40,2029,30,84,435,2618,2022-03-11,7.26,4,10249
2181,87,1384,52,71,962,2556,2022-03-11,4.78,0,9912
2183,145,3019,75,106,1477,4822,2022-03-11,5.81,9,9914
2193,139,2036,100,152,2224,4651,2022-03-11,7.24,9,9915
2198,363,18248,311,201,4931,24054,2022-03-11,7.51,25,9917
2199,187,6279,119,106,4128,10819,2022-03-11,7.07,54,9918
2200,214,1480,186,168,2073,4121,2022-03-11,6.9,15,9919
2201,400,71576,264,271,4227,76738,2022-03-11,6.78,45,9920
2202,201,4998,125,128,3720,9172,2022-03-11,7.49,83,9921
2203,333,2727,220,202,2563,6045,2022-03-11,7.39,33,9922
2206,49,1862,58,61,961,2991,2022-03-11,6.94,1,9925
2210,110,13382,59,58,2062,15671,2022-03-11,6.29,12,9927
2212,107,2729,108,110,2476,5530,2022-03-11,6.68,3,9929
2213,2002,12908,2481,2077,11617,31085,2022-03-11,7.59,176,9930
2216,5473,38855,3569,3871,56728,108496,2022-03-11,7.38,797,9933
2217,113,6520,93,79,1363,8168,2022-03-11,6.72,4,9934
2219,107,2106,70,121,1712,4116,2022-03-11,5.02,3,9936
2220,141,6420,77,140,1930,8708,2022-03-11,5.51,10,9937
2221,361,3865,404,450,2410,7490,2022-03-11,6.73,38,9938
2225,962,22210,1028,1233,5854,31287,2022-03-11,7.31,239,9942
2226,19,320,20,92,184,635,2022-03-11,6.1,1,9943
2227,163,3207,168,272,1943,5753,2022-03-11,7.49,32,9944
2228,137,3352,106,208,759,4562,2022-03-11,7.27,18,9945
2229,1163,12407,921,997,5858,21346,2022-03-11,7.59,101,9946
2230,191,1854,221,282,2089,4637,2022-03-11,6.86,18,9947
2232,59,492,27,114,305,997,2022-03-11,4.97,3,9949
2233,65,514,56,102,374,1111,2022-03-11,6.27,5,9950
2234,96,891,173,281,703,2144,2022-03-11,6.15,3,9951
2235,311,17249,123,123,5299,23105,2022-03-11,6.76,26,9952
2237,202,12399,196,154,4326,17277,2022-03-11,6.47,20,9954
2243,135,473,93,163,1336,2200,2022-03-11,6.38,2,9956
2245,207,1410,174,234,2609,4634,2022-03-11,6.08,6,9958
2249,124,2876,78,109,1880,5067,2022-03-11,5.44,1,9961
2251,39494,404465,33696,20778,315880,814313,2022-03-11,8.39,22014,9963
2252,1481,7670,986,1330,15190,26657,2022-03-11,6.46,87,9964
2253,985,7021,934,970,5334,15244,2022-03-11,7.26,109,9965
2255,317,1257,235,220,2444,4473,2022-03-11,6.64,9,9967
2256,39,713,30,56,598,1436,2022-03-11,6.19,0,9968
2258,25,443,20,62,305,855,2022-03-11,5.36,1,9970
2259,356,1023,373,405,1714,3871,2022-03-11,6.74,12,9971
2261,196,2059,97,136,2254,4742,2022-03-11,5.94,46,9973
2263,251,13916,109,136,2084,16496,2022-03-11,6.83,166,9975
2264,81,2465,41,87,1103,3777,2022-03-11,7.04,12,9976
2267,133,4462,119,117,2860,7691,2022-03-11,6.36,14,9977
2272,43,890,36,70,765,1804,2022-03-11,6.55,4,9979
2273,600,46528,308,235,6460,54131,2022-03-11,7.8,173,9980
2277,153,1472,134,230,1526,3515,2022-03-11,6.31,7,9982
2279,55,2550,28,77,968,3678,2022-03-11,6.95,11,9984
2280,52,379,70,166,443,1110,2022-03-11,6.46,6,9985
2282,110,321,84,104,861,1480,2022-03-11,6.42,8,9987
2283,183,1467,178,266,1293,3387,2022-03-11,7.07,10,9988
2284,165,3114,144,290,760,4473,2022-03-11,6.54,17,9989
2286,135,6403,81,89,2301,9009,2022-03-11,7.22,28,9991
2289,62,1262,57,69,785,2235,2022-03-11,6.63,6,9994
2290,80,5864,37,42,1452,7475,2022-03-11,6.48,4,9995
2291,270,3587,150,154,3166,7327,2022-03-11,6.07,25,9996
2293,136,3616,71,72,1956,5851,2022-03-11,6.24,17,9998
2294,237,7276,209,199,2883,10804,2022-03-11,7.26,31,9999
2298,174,10811,138,131,3135,14389,2022-03-11,7.04,8,10000
2299,50,1121,34,62,715,1982,2022-03-11,6.57,1,10001
2300,63,2135,52,87,1332,3669,2022-03-11,6.97,6,10002
2304,75,1630,63,130,1103,3001,2022-03-11,5.96,1,10006
2305,65,1708,73,146,1068,3060,2022-03-11,5.86,1,10007
2306,68,1856,60,132,1102,3218,2022-03-11,6.31,5,10008
2307,136,1505,94,82,1205,3022,2022-03-11,6.13,2,10009
2308,297,1129,170,258,2275,4129,2022-03-11,5.47,2,10010
2309,84,1953,53,88,973,3151,2022-03-11,6.13,2,10011
2311,59,802,39,62,1210,2172,2022-03-11,5.14,2,10013
2313,155,6276,83,140,2205,8859,2022-03-11,7.69,34,10015
2314,54,345,18,46,580,1043,2022-03-11,6.06,1,10016
2317,220,2621,89,162,1937,5029,2022-03-11,5.12,14,10018
2318,43,1099,31,64,552,1789,2022-03-11,3.87,3,10019
2319,57,1947,48,39,981,3072,2022-03-11,6.41,0,10020
2332,373,8000,167,131,4917,13588,2022-03-11,6.12,10,10026
2334,44,713,38,69,465,1329,2022-03-11,6.55,2,10028
2335,377,4738,424,423,2285,8247,2022-03-11,7.13,39,10029
2336,115,7131,106,100,1750,9202,2022-03-11,7.3,5,10030
2337,281,1136,235,196,2588,4436,2022-03-11,7.33,34,10031
2346,236,5842,103,124,3301,9606,2022-03-11,5.64,23,10032
2354,474,18177,200,164,6826,25841,2022-03-11,7.15,260,10033
2355,307,14392,159,129,4355,19342,2022-03-11,7.02,87,10034
2359,160,3306,86,150,1812,5514,2022-03-11,6.12,20,10036
2361,221,2688,239,318,1492,4958,2022-03-11,7.24,31,10037
2362,126,600,64,199,1242,2231,2022-03-11,4.96,4,10038
2363,472,21550,720,760,4039,27541,2022-03-11,6.85,15,10039
2364,182,1711,159,315,1647,4014,2022-03-11,5.45,4,10040
2365,64,800,33,52,800,1749,2022-03-11,5.58,3,10041
2366,61,171,31,75,542,880,2022-03-11,7.03,0,10042
2369,3572,24844,3468,4183,22169,58236,2022-03-11,7.03,102,10044
2382,84,277,62,142,746,1311,2022-03-11,5.42,1,10045
2383,376,3899,312,293,3690,8570,2022-03-11,7.22,55,10046
2384,66,1298,42,57,736,2199,2022-03-11,5.32,2,10047
2386,367,32689,264,258,5271,38849,2022-03-11,7.13,16,10049
2387,113,1764,80,88,2199,4244,2022-03-11,6.58,5,10050
2388,37,300,22,57,620,1036,2022-03-11,5.45,2,10051
2389,557,3474,748,780,3469,9028,2022-03-11,6.95,56,10052
2391,214,4341,305,1300,1778,7938,2022-03-11,5.34,8,10054
2392,117,10567,49,127,785,11645,2022-03-11,7.49,16,10055
2393,80,6947,48,114,617,7806,2022-03-11,7.28,4,10056
2397,650,63392,286,312,5414,70054,2022-03-11,7.77,284,10057
2406,1770,0,602,1527,3032,6931,2022-03-11,6.14,28,10065
2407,101,4631,68,82,1218,6100,2022-03-11,7.24,13,10066
2408,93,3676,65,93,1220,5147,2022-03-11,7.29,14,10067
2409,760,6554,700,651,5210,13875,2022-03-11,7.44,119,10068
2414,84,1978,62,98,1393,3615,2022-03-11,6.06,6,10069
2416,128,1235,58,125,630,2176,2022-03-11,7.03,10,10071
2417,163,10896,80,153,1763,13055,2022-03-11,6.54,14,10072
2419,133,2243,74,71,2172,4693,2022-03-11,6.44,1,10074
2420,123,1496,63,61,1700,3443,2022-03-11,6.55,2,10075
2421,34,495,8,34,314,885,2022-03-11,6.05,1,10076
2423,76,1272,35,58,994,2435,2022-03-11,6.1,3,10021
2424,316,20323,298,182,5480,26599,2022-03-11,7.48,31,10078
2428,40,830,12,57,393,1332,2022-03-11,6.2,2,10080
2429,56,1667,28,69,833,2653,2022-03-11,7.04,14,10081
2448,573,16066,393,275,9994,27301,2022-03-11,8.0,41,10082
2449,761,22908,464,327,12769,37229,2022-03-11,8.09,49,10083
2451,1254,7103,929,650,8926,18862,2022-03-11,7.68,225,10085
2452,239,4793,134,98,3615,8879,2022-03-11,7.08,39,10086
2455,70,576,62,81,528,1317,2022-03-11,5.44,0,10089
2456,37,1165,18,50,453,1723,2022-03-11,6.39,1,10090
2458,210,4312,168,134,1992,6816,2022-03-11,7.41,14,10092
2459,119,2880,78,73,1603,4753,2022-03-11,6.89,3,10093
2462,106,2469,63,102,1092,3832,2022-03-11,5.29,1,10096
2463,287,335,136,77,1590,2425,2022-03-11,6.92,20,10097
2464,30,697,29,47,423,1226,2022-03-11,6.27,2,10098
2465,102,645,50,100,1326,2223,2022-03-11,5.8,2,10099
2466,55,743,35,40,481,1354,2022-03-11,6.13,0,10100
2467,93,1275,102,260,570,2300,2022-03-11,6.59,4,10101
2468,93,1753,48,59,1674,3627,2022-03-11,6.07,7,10102
2471,4616,28980,4550,7803,5195,51144,2022-03-11,7.74,479,10104
2472,2758,237582,814,629,17494,259277,2022-03-11,7.29,278,10105
2473,112,1873,68,93,1518,3664,2022-03-11,6.03,3,10106
2474,88,1370,51,58,958,2525,2022-03-11,6.22,7,10107
2475,131,1514,81,197,1307,3230,2022-03-11,4.35,0,10108
2482,67,897,41,49,680,1734,2022-03-11,5.47,1,10110
2483,76,1166,63,71,868,2244,2022-03-11,5.89,1,10111
2484,176,1330,164,197,1195,3062,2022-03-11,7.19,14,10112
2486,304,2184,302,222,3420,6432,2022-03-11,7.15,2,10114
2487,88,642,77,93,733,1633,2022-03-11,6.68,9,10115
2488,324,10347,218,157,7552,18598,2022-03-11,7.29,21,10116
2490,306,25711,248,229,4843,31337,2022-03-11,7.02,14,10118
2491,48,1195,44,85,791,2163,2022-03-11,6.7,0,10119
2492,39,1143,36,84,670,1972,2022-03-11,6.64,1,10120
2493,37,1074,41,76,692,1920,2022-03-11,6.64,0,10121
